PC-EKF V3 — UWB Realtime
  Q=0.01  R_base=50.0  R_scale=30.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3
--------------------------------------------------------------------
[EKF] init  x=44.6  y=763.2
  13.911     872     1816.8      898.0   0.282   0.567   0.224   0.566
  13.927     873     1817.9      899.0   0.262   0.589   0.299   0.588
  13.944     874     1818.9      899.9   0.211   0.565   0.290   0.563
  13.961     875     1820.0      900.9   0.103   0.515   0.277   0.511
  13.978     876     1821.3      901.8   0.103   0.508   0.301   0.528
  13.995     877     1822.7      902.5   0.189   0.530   0.366   0.566
  14.012     878     1823.9      903.3   0.171   0.536   0.330   0.559
  14.029     879     1825.4      903.9   0.261   0.560   0.391   0.587
  14.046     880     1826.9      904.6   0.353   0.623   0.371   0.626
  14.062     881     1828.3      905.2   0.229   0.551   0.373   0.579
  14.079     882     1829.4      905.9   0.188   0.542   0.341   0.566
  14.097     883     1830.7      906.6   0.249   0.573   0.351   0.589
  14.113     884     1832.0      907.3   0.189   0.530   0.366   0.566
  14.131     885     1833.2      908.0   0.254   0.576   0.350   0.590
  14.148     886     1834.6      908.5   0.301   0.586   0.389   0.602
  14.165     887     1836.2      909.1   0.375   0.625   0.398   0.628
  14.182     888     1837.7      909.7   0.328   0.592   0.408   0.607
  14.199     889     1839.5      910.2   0.377   0.612   0.425   0.620
  14.215     890     1841.2      910.8   0.248   0.532   0.421   0.575
  14.232     891     1843.2      911.3   0.392   0.615   0.435   0.622
  14.248     892     1844.7      911.8   0.400   0.600   0.304   0.582
  14.265     893     1846.2      912.5   0.287   0.581   0.381   0.598
  14.282     894     1848.0      913.0   0.413   0.626   0.381   0.621
  14.299     895     1850.0      913.5   0.426   0.639   0.424   0.639
  14.316     896     1851.9      914.1   0.405   0.632   0.390   0.630
  14.334     897     1853.5      914.7   0.386   0.599   0.290   0.581
  14.349     898     1855.1      915.3   0.386   0.589   0.265   0.565
  14.366     899     1856.8      915.9   0.403   0.603   0.313   0.586
  14.383     900     1858.3      916.4   0.402   0.581   0.252   0.548
  14.400     901     1859.7      917.1   0.335   0.592   0.258   0.583
  14.418     902     1860.8      917.5   0.358   0.540   0.106   0.482
  14.439     903     1862.5      918.0   0.404   0.594   0.289   0.570
  14.457     904     1864.0      918.5   0.397   0.587   0.265   0.559
  14.472     905     1865.5      919.4   0.334   0.585   0.239   0.573
  14.489     906     1866.7      920.3   0.312   0.577   0.224   0.570
  14.506     907     1868.5      921.1   0.378   0.631   0.368   0.629
  14.523     908     1870.3      921.8   0.384   0.634   0.388   0.635
  14.540     909     1872.4      922.7   0.378   0.619   0.414   0.624
  14.556     910     1874.0      923.5   0.375   0.614   0.325   0.606
  14.573     911     1875.8      924.3   0.373   0.623   0.398   0.627
  14.592     912     1877.5      925.2   0.337   0.611   0.380   0.618
  14.607     913     1879.5      925.9   0.343   0.591   0.425   0.606
  14.624     914     1881.0      926.8   0.355   0.624   0.343   0.623
  14.641     915     1882.7      927.7   0.305   0.600   0.362   0.608
  14.660     916     1884.2      928.6   0.263   0.582   0.348   0.594
  14.676     917     1885.7      929.7   0.242   0.578   0.320   0.585
  14.693     918     1887.6      930.6   0.324   0.601   0.385   0.611
  14.709     919     1889.3      931.5   0.348   0.616   0.384   0.621
  14.726     920     1890.7      932.5   0.151   0.530   0.318   0.550
  14.743     921     1892.1      933.5   0.203   0.559   0.313   0.569
  14.761     922     1893.8      934.2   0.345   0.603   0.406   0.614
  14.778     923     1895.2      935.2   0.205   0.553   0.338   0.572
  14.794     924     1896.8      935.9   0.368   0.628   0.383   0.630
  14.811     925     1898.4      936.6   0.311   0.596   0.382   0.607
  14.828     926     1900.5      937.2   0.443   0.638   0.440   0.638
  14.845     927     1902.2      937.9   0.353   0.615   0.392   0.621
  14.861     928     1903.9      938.4   0.409   0.628   0.383   0.624
  14.878     929     1905.9      939.2   0.393   0.628   0.412   0.631
  14.895     930     1907.4      939.8   0.275   0.561   0.405   0.588
  14.912     931     1909.5      940.3   0.436   0.635   0.445   0.636
  14.929     932     1911.5      940.9   0.375   0.607   0.432   0.617
  14.946     933     1913.5      941.4   0.398   0.613   0.445   0.620
  14.963     934     1915.4      941.9   0.388   0.603   0.450   0.613
  14.980     935     1917.3      942.4   0.339   0.558   0.469   0.584
  14.996     936     1919.3      943.0   0.409   0.628   0.430   0.631
  15.013     937     1921.4      943.5   0.364   0.581   0.461   0.598
  15.030     938     1923.5      944.0   0.357   0.577   0.459   0.597
  15.048     939     1925.2      944.6   0.310   0.575   0.418   0.597
  15.066     940     1927.1      945.2   0.297   0.557   0.432   0.587
  15.083     941     1929.0      945.8   0.292   0.549   0.438   0.583
  15.100     942     1931.1      946.4   0.396   0.617   0.435   0.623
  15.117     943     1933.3      946.8   0.433   0.619   0.468   0.623
  15.133     944     1935.4      947.2   0.432   0.632   0.446   0.634
  15.149     945     1937.5      947.7   0.446   0.634   0.456   0.635
  15.166     946     1939.4      948.1   0.454   0.606   0.374   0.592
  15.183     947     1941.3      948.7   0.308   0.554   0.446   0.585
  15.200     948     1943.5      949.0   0.498   0.618   0.463   0.616
  15.217     949     1945.5      949.4   0.418   0.617   0.457   0.622
  15.234     950     1947.6      949.9   0.453   0.630   0.430   0.627
  15.252     951     1949.8      950.2   0.476   0.630   0.488   0.631
  15.268     952     1952.0      950.7   0.457   0.636   0.448   0.635
  15.285     953     1953.7      951.1   0.431   0.596   0.319   0.572
  15.303     954     1955.8      951.9   0.355   0.605   0.415   0.615
  15.320     955     1957.6      952.5   0.308   0.563   0.433   0.591
  15.338     956     1959.2      953.2   0.288   0.579   0.388   0.597
  15.354     957     1961.2      954.1   0.387   0.634   0.391   0.635
  15.371     958     1962.8      954.9   0.287   0.596   0.346   0.603
  15.387     959     1964.5      955.7   0.314   0.597   0.381   0.608
  15.404     960     1967.2      955.6   0.527   0.527   0.394   0.530
  15.421     961     1969.0      956.4   0.235   0.539   0.398   0.577
  15.438     962     1971.1      957.1   0.293   0.548   0.440   0.582
  15.457     963     1973.2      957.7   0.331   0.561   0.458   0.588
  15.474     964     1975.2      958.5   0.273   0.537   0.436   0.577
  15.490     965     1977.3      959.2   0.284   0.528   0.458   0.571
  15.507     966     1979.4      959.8   0.318   0.553   0.456   0.584
  15.523     967     1981.4      960.6   0.249   0.536   0.416   0.576
  15.541     968     1983.6      961.1   0.358   0.552   0.491   0.575
  15.557     969     1985.3      961.8   0.127   0.417   0.448   0.529
  15.574     970     1987.2      962.3   0.293   0.532   0.461   0.572
  15.592     971     1989.3      962.8   0.353   0.555   0.484   0.579
  15.609     972     1991.9      963.4   0.425   0.610   0.473   0.616
  15.626     973     1994.2      964.0   0.381   0.586   0.469   0.600
  15.644     974     1996.1      964.6   0.270   0.513   0.462   0.564
  15.659     975     1998.4      965.3   0.392   0.601   0.457   0.611
  15.676     976     2000.8      965.9   0.455   0.634   0.442   0.632
  15.694     977     2003.3      966.6   0.380   0.573   0.485   0.590
  15.710     978     2005.7      967.3   0.413   0.612   0.460   0.619
  15.727     979     2008.5      967.9   0.482   0.628   0.497   0.629
  15.745     980     2011.0      968.5   0.370   0.560   0.491   0.580
  15.761     981     2014.0      969.2   0.440   0.587   0.515   0.590
  15.778     982     2016.8      969.8   0.434   0.584   0.514   0.588
  15.795     983     2019.4      970.6   0.459   0.632   0.471   0.633
  15.811     984     2021.8      971.3   0.362   0.571   0.472   0.591
  15.828     985     2024.5      972.0   0.421   0.594   0.492   0.602
  15.846     986     2027.1      972.8   0.400   0.585   0.487   0.597
  15.862     987     2029.8      973.6   0.367   0.561   0.488   0.582
  15.879     988     2032.5      974.4   0.391   0.575   0.491   0.589
  15.896     989     2035.4      975.0   0.391   0.556   0.511   0.569
  15.913     990     2038.1      975.7   0.391   0.560   0.507   0.574
  15.929     991     2040.4      976.5   0.369   0.595   0.445   0.608
  15.946     992     2042.7      977.3   0.418   0.633   0.403   0.631
  15.963     993     2045.2      978.1   0.362   0.585   0.453   0.602
  15.980     994     2048.0      978.8   0.412   0.588   0.492   0.598
  15.997     995     2050.1      979.4   0.280   0.504   0.480   0.555
  16.014     996     2052.6      980.0   0.345   0.543   0.490   0.571
  16.031     997     2055.2      980.8   0.333   0.546   0.477   0.576
  16.048     998     2057.8      981.4   0.330   0.526   0.496   0.558
  16.064     999     2060.4      982.1   0.354   0.577   0.457   0.596
  16.081    1000     2063.0      982.9   0.268   0.473   0.495   0.530
  16.100    1001     2065.5      983.6   0.290   0.529   0.461   0.571
  16.116    1002     2068.6      984.3   0.302   0.483   0.506   0.521
  16.133    1003     2071.2      985.0   0.228   0.441   0.492   0.517
  16.150    1004     2074.3      985.6   0.342   0.519   0.508   0.545
  16.167    1005     2077.0      986.1   0.306   0.505   0.497   0.546
  16.187    1006     2079.7      986.7   0.266   0.479   0.491   0.537
  16.203    1007     2082.6      987.3   0.322   0.527   0.489   0.562
  16.220    1008     2085.5      987.8   0.327   0.504   0.509   0.533
  16.237    1009     2088.6      988.1   0.420   0.550   0.545   0.531
  16.254    1010     2091.6      988.2   0.447   0.564   0.537   0.555
  16.271    1011     2094.6      988.6   0.429   0.571   0.522   0.574
  16.288    1012     2097.7      988.9   0.459   0.577   0.535   0.571
  16.305    1013     2100.6      989.2   0.413   0.542   0.531   0.535
  16.322    1014     2103.3      989.6   0.390   0.537   0.542   0.523
  16.340    1015     2105.8      990.0   0.349   0.512   0.530   0.515
  16.357    1016     2108.8      990.3   0.468   0.571   0.543   0.558
  16.374    1017     2111.8      990.5   0.516   0.594   0.555   0.582
  16.391    1018     2114.8      990.6   0.496   0.582   0.566   0.552
  16.408    1019     2118.0      990.7   0.547   0.611   0.531   0.614
  16.425    1020     2121.3      990.5   0.549   0.598   0.588   0.570
  16.442    1021     2124.6      990.5   0.553   0.596   0.573   0.584
  16.457    1022     2127.7      990.6   0.518   0.592   0.557   0.579
  16.474    1023     2130.6      990.9   0.466   0.571   0.543   0.559
  16.491    1024     2133.9      991.0   0.563   0.604   0.573   0.599
  16.508    1025     2136.9      991.4   0.465   0.576   0.540   0.567
  16.525    1026     2139.8      991.8   0.460   0.583   0.532   0.579
  16.542    1027     2142.6      992.3   0.439   0.567   0.531   0.564
  16.559    1028     2145.4      992.8   0.468   0.580   0.539   0.572
  16.576    1029     2148.0      993.3   0.416   0.560   0.523   0.564
  16.592    1030     2150.9      993.7   0.469   0.567   0.548   0.546
  16.609    1031     2153.5      994.2   0.387   0.532   0.523   0.537
  16.626    1032     2156.1      994.6   0.434   0.551   0.536   0.539
  16.644    1033     2158.7      995.0   0.418   0.551   0.548   0.530
  16.661    1034     2161.4      995.5   0.385   0.533   0.540   0.522
  16.678    1035     2164.3      995.9   0.476   0.579   0.567   0.544
  16.696    1036     2167.2      996.3   0.432   0.561   0.558   0.531
  16.714    1037     2170.1      996.6   0.489   0.605   0.602   0.530
  16.729    1038     2173.3      996.9   0.480   0.577   0.564   0.546
  16.746    1039     2176.3      997.2   0.509   0.623   0.622   0.524
  16.762    1040     2179.2      997.3   0.495   0.604   0.601   0.535
  16.779    1041     2182.0      997.6   0.463   0.592   0.591   0.526
  16.796    1042     2184.9      997.7   0.485   0.606   0.604   0.526
  16.813    1043     2187.8      997.9   0.503   0.600   0.593   0.544
  16.830    1044     2190.5      998.0   0.470   0.595   0.593   0.527
  16.847    1045     2193.4      998.0   0.517   0.609   0.604   0.544
  16.863    1046     2196.3      997.9   0.538   0.613   0.615   0.517
  16.880    1047     2199.5      997.9   0.513   0.607   0.602   0.543
  16.898    1048     2202.2      998.0   0.453   0.589   0.589   0.522
  16.913    1049     2205.0      997.9   0.481   0.617   0.618   0.510
  16.930    1050     2208.0      997.7   0.511   0.622   0.622   0.490
  16.948    1051     2210.8      997.9   0.456   0.598   0.600   0.514
  16.964    1052     2213.8      997.9   0.487   0.614   0.614   0.518
  16.981    1053     2216.9      997.7   0.535   0.624   0.625   0.530
  16.998    1054     2219.8      997.5   0.530   0.613   0.615   0.505
  17.014    1055     2222.9      997.3   0.537   0.621   0.622   0.528
  17.031    1056     2225.5      997.3   0.463   0.610   0.613   0.504
  17.049    1057     2228.7      997.2   0.530   0.626   0.626   0.534
  17.065    1058     2231.8      996.9   0.547   0.603   0.608   0.521
  17.082    1059     2234.5      997.0   0.402   0.587   0.599   0.485
  17.100    1060     2237.3      997.1   0.439   0.602   0.607   0.497
  17.117    1061     2240.3      997.1   0.479   0.616   0.617   0.509
  17.133    1062     2243.1      997.0   0.498   0.630   0.629   0.485
  17.150    1063     2246.1      996.9   0.512   0.618   0.618   0.484
  17.166    1064     2249.1      996.9   0.505   0.628   0.628   0.515
  17.183    1065     2251.9      996.9   0.503   0.604   0.599   0.444
  17.201    1066     2254.9      996.8   0.509   0.604   0.601   0.454
  17.217    1067     2257.7      996.9   0.452   0.602   0.605   0.507
  17.234    1068     2260.9      996.8   0.514   0.627   0.626   0.523
  17.252    1069     2263.8      996.9   0.455   0.603   0.606   0.507
  17.267    1070     2266.9      997.0   0.472   0.615   0.616   0.506
  17.285    1071     2269.7      997.0   0.468   0.610   0.611   0.509
  17.302    1072     2272.6      997.2   0.416   0.586   0.595   0.498
  17.319    1073     2275.5      997.3   0.470   0.603   0.604   0.518
  17.336    1074     2278.5      997.5   0.448   0.607   0.611   0.498
  17.353    1075     2281.7      997.6   0.489   0.629   0.630   0.500
  17.370    1076     2284.4      997.9   0.370   0.553   0.573   0.498
  17.387    1077     2287.5      998.1   0.412   0.563   0.569   0.518
  17.405    1078     2290.6      998.3   0.439   0.583   0.586   0.518
  17.421    1079     2293.7      998.7   0.380   0.563   0.580   0.496
  17.438    1080     2296.8      998.8   0.475   0.621   0.622   0.501
  17.455    1081     2299.6      999.0   0.409   0.593   0.603   0.483
  17.472    1082     2302.8      999.0   0.446   0.602   0.606   0.503
  17.489    1083     2305.6      999.2   0.404   0.571   0.582   0.505
  17.506    1084     2308.8      999.2   0.511   0.624   0.623   0.524
  17.523    1085     2311.7      999.4   0.429   0.574   0.578   0.520
  17.539    1086     2314.6      999.5   0.434   0.590   0.595   0.508
  17.556    1087     2317.3      999.8   0.331   0.534   0.566   0.489
  17.573    1088     2320.1      999.9   0.431   0.600   0.606   0.493
  17.590    1089     2322.9     1000.2   0.355   0.551   0.575   0.490
  17.607    1090     2325.8     1000.3   0.446   0.609   0.613   0.493
  17.624    1091     2328.5     1000.5   0.382   0.566   0.583   0.494
  17.641    1092     2331.5     1000.7   0.426   0.588   0.595   0.503
  17.658    1093     2334.3     1001.0   0.409   0.587   0.597   0.491
  17.674    1094     2337.4     1001.0   0.479   0.623   0.624   0.501
  17.691    1095     2340.1     1001.2   0.394   0.577   0.591   0.491
  17.708    1096     2343.0     1001.3   0.432   0.611   0.617   0.479
  17.727    1097     2346.0     1001.5   0.409   0.595   0.605   0.480
  17.745    1098     2348.8     1001.7   0.404   0.581   0.592   0.495
  17.761    1099     2351.6     1001.9   0.411   0.596   0.605   0.481
  17.778    1100     2354.4     1002.1   0.384   0.577   0.593   0.483
  17.793    1101     2357.1     1002.2   0.438   0.589   0.593   0.511
  17.811    1102     2360.6     1002.2   0.522   0.629   0.629   0.525
  17.828    1103     2363.7     1002.2   0.499   0.633   0.633   0.503
  17.846    1104     2366.7     1002.3   0.462   0.619   0.621   0.493
  17.863    1105     2369.7     1002.1   0.516   0.629   0.629   0.510
  17.880    1106     2372.7     1002.1   0.480   0.617   0.618   0.509
  17.897    1107     2375.7     1002.1   0.490   0.631   0.631   0.500
  17.914    1108     2378.7     1002.2   0.439   0.599   0.604   0.500
  17.930    1109     2381.5     1002.2   0.487   0.635   0.636   0.490
  17.947    1110     2384.8     1002.1   0.537   0.618   0.616   0.547
  17.966    1111     2387.9     1002.1   0.485   0.599   0.595   0.533
  17.982    1112     2390.6     1002.1   0.511   0.629   0.629   0.502
  17.999    1113     2393.5     1002.1   0.496   0.627   0.627   0.508
  18.017    1114     2396.3     1002.0   0.517   0.614   0.614   0.485
  18.034    1115     2399.2     1002.1   0.483   0.602   0.600   0.529
  18.050    1116     2402.3     1002.0   0.520   0.623   0.622   0.531
  18.067    1117     2405.1     1002.1   0.487   0.604   0.601   0.530
  18.084    1118     2407.8     1002.3   0.476   0.593   0.590   0.533
  18.103    1119     2410.5     1002.4   0.445   0.582   0.583   0.523
  18.119    1120     2413.5     1002.5   0.527   0.629   0.629   0.525
  18.136    1121     2416.4     1002.7   0.497   0.605   0.601   0.535
  18.153    1122     2419.3     1002.7   0.543   0.621   0.622   0.536
  18.170    1123     2422.3     1002.8   0.534   0.624   0.624   0.526
  18.186    1124     2425.2     1003.0   0.490   0.606   0.604   0.529
  18.203    1125     2428.2     1003.1   0.505   0.617   0.616   0.528
  18.220    1126     2431.2     1003.3   0.504   0.599   0.592   0.545
  18.237    1127     2434.2     1003.4   0.559   0.604   0.609   0.544
  18.254    1128     2437.1     1003.5   0.532   0.623   0.622   0.539
  18.271    1129     2440.1     1003.7   0.505   0.599   0.592   0.545
  18.288    1130     2443.2     1003.9   0.498   0.612   0.610   0.529
  18.305    1131     2446.4     1003.9   0.578   0.604   0.606   0.575
  18.321    1132     2449.4     1004.0   0.522   0.610   0.606   0.545
  18.340    1133     2452.5     1004.2   0.505   0.611   0.608   0.534
  18.356    1134     2455.5     1004.3   0.482   0.580   0.568   0.546
  18.373    1135     2458.5     1004.5   0.513   0.598   0.590   0.550
  18.390    1136     2461.5     1004.7   0.504   0.593   0.583   0.549
  18.407    1137     2464.5     1004.8   0.525   0.614   0.611   0.543
  18.424    1138     2467.2     1005.2   0.397   0.539   0.542   0.525
  18.441    1139     2470.2     1005.3   0.529   0.598   0.588   0.559
  18.457    1140     2472.7     1005.6   0.443   0.578   0.578   0.525
  18.474    1141     2475.7     1005.8   0.457   0.576   0.571   0.535
  18.493    1142     2478.6     1006.0   0.459   0.564   0.548   0.542
  18.509    1143     2481.7     1006.2   0.492   0.584   0.571   0.549
  18.526    1144     2484.6     1006.4   0.503   0.597   0.590   0.546
  18.543    1145     2487.7     1006.6   0.487   0.585   0.575   0.545
  18.560    1146     2490.7     1006.8   0.502   0.598   0.592   0.544
  18.576    1147     2493.8     1006.9   0.540   0.593   0.579   0.568
  18.592    1148     2496.6     1007.1   0.499   0.584   0.569   0.553
  18.610    1149     2499.7     1007.3   0.536   0.592   0.577   0.566
  18.626    1150     2502.8     1007.4   0.544   0.596   0.584   0.568
  18.643    1151     2505.5     1007.7   0.454   0.564   0.540   0.551
  18.661    1152     2508.7     1007.8   0.535   0.594   0.580   0.565
  18.677    1153     2511.9     1008.1   0.518   0.589   0.559   0.573
  18.694    1154     2515.1     1008.3   0.511   0.587   0.571   0.557
  18.712    1155     2518.4     1008.4   0.536   0.598   0.587   0.564
  18.730    1156     2521.8     1008.2   0.570   0.598   0.604   0.558
  18.746    1157     2525.2     1008.2   0.569   0.586   0.597   0.547
  18.763    1158     2528.8     1008.1   0.570   0.610   0.608   0.573
  18.780    1159     2532.1     1008.3   0.570   0.595   0.586   0.582
  18.796    1160     2535.6     1008.4   0.576   0.606   0.579   0.604
  18.814    1161     2539.2     1008.4   0.568   0.601   0.594   0.578
  18.830    1162     2540.3     1006.9   0.463   0.475   0.273   0.000
  18.847    1163     2543.9     1006.9   0.594   0.591   0.596   0.589
  18.864    1164     2545.9     1006.1   0.515   0.482   0.414   0.179
  18.880    1165     2547.9     1005.5   0.497   0.503   0.437   0.239
  18.897    1166     2551.2     1005.4   0.566   0.601   0.607   0.553
  18.914    1167     2554.4     1005.5   0.536   0.623   0.623   0.541
  18.931    1168     2556.7     1005.0   0.481   0.568   0.533   0.319
  18.948    1169     2558.4     1004.3   0.454   0.528   0.416   0.135
  18.966    1170     2560.3     1003.8   0.462   0.542   0.460   0.200
  18.982    1171     2562.3     1003.4   0.425   0.592   0.566   0.305
  18.998    1172     2564.4     1003.0   0.459   0.587   0.560   0.332
  19.015    1173     2566.8     1002.5   0.500   0.559   0.533   0.346
  19.032    1174     2569.0     1002.1   0.464   0.586   0.559   0.335
  19.049    1175     2571.2     1001.5   0.487   0.530   0.458   0.235
  19.066    1176     2573.5     1001.1   0.489   0.571   0.543   0.344
  19.085    1177     2575.7     1001.0   0.431   0.621   0.614   0.387
  19.101    1178     2578.0     1000.8   0.466   0.612   0.603   0.405
  19.119    1179     2579.9     1000.7   0.432   0.612   0.601   0.366
  19.135    1180     2582.1     1000.6   0.445   0.606   0.592   0.364
  19.151    1181     2584.3     1000.4   0.444   0.626   0.621   0.411
  19.168    1182     2586.5     1000.3   0.421   0.624   0.618   0.383
  19.185    1183     2588.5     1000.2   0.421   0.627   0.623   0.392
  19.202    1184     2591.0     1000.3   0.450   0.639   0.639   0.451
  19.219    1185     2593.0     1000.4   0.382   0.629   0.627   0.366
  19.236    1186     2595.9      999.7   0.539   0.531   0.545   0.415
  19.253    1187     2597.9     1000.0   0.279   0.535   0.576   0.445
  19.269    1188     2599.7     1000.4   0.250   0.554   0.583   0.390
  19.285    1189     2601.9     1000.7   0.328   0.581   0.600   0.426
  19.302    1190     2604.1     1000.9   0.356   0.606   0.616   0.413
  19.319    1191     2606.9     1000.2   0.525   0.528   0.529   0.390
  19.336    1192     2609.0     1000.5   0.326   0.594   0.608   0.402
  19.353    1193     2612.1      999.8   0.567   0.534   0.572   0.450
  19.370    1194     2615.4      999.4   0.542   0.566   0.577   0.470
  19.388    1195     2619.0      998.3   0.620   0.481   0.621   0.506
  19.408    1196     2622.4      997.3   0.602   0.455   0.605   0.509
  19.425    1197     2626.4      996.1   0.620   0.517   0.619   0.532
  19.441    1198     2629.4      995.5   0.572   0.541   0.582   0.475
  19.459    1199     2631.8      995.4   0.459   0.621   0.615   0.417
  19.475    1200     2634.1      995.5   0.421   0.628   0.631   0.442
  19.492    1201     2637.5      994.4   0.610   0.446   0.615   0.491
  19.509    1202     2640.6      993.7   0.556   0.531   0.560   0.431
  19.526    1203     2644.2      992.7   0.611   0.461   0.613   0.503
  19.542    1204     2647.2      992.7   0.491   0.632   0.632   0.482
  19.559    1205     2649.9      992.7   0.467   0.631   0.629   0.449
  19.576    1206     2652.9      992.6   0.512   0.626   0.626   0.498
  19.593    1207     2655.5      992.5   0.476   0.604   0.593   0.400
  19.610    1208     2658.4      992.6   0.485   0.627   0.625   0.463
  19.627    1209     2661.5      992.6   0.501   0.624   0.623   0.480
  19.644    1210     2664.2      992.7   0.507   0.615   0.614   0.472
  19.662    1211     2667.0      992.7   0.492   0.622   0.620   0.463
  19.678    1212     2670.0      992.9   0.495   0.629   0.629   0.505
  19.694    1213     2672.2      992.9   0.414   0.638   0.638   0.417
  19.712    1214     2674.1      992.5   0.440   0.564   0.508   0.235
  19.728    1215     2675.5      992.3   0.322   0.550   0.526   0.148
  19.745    1216     2677.3      991.9   0.406   0.579   0.543   0.249
  19.763    1217     2679.2      991.8   0.413   0.604   0.587   0.325
  19.779    1218     2680.3      991.1   0.336   0.464   0.521   0.055
  19.796    1219     2681.3      990.4   0.340   0.449   0.516   0.036
  19.813    1220     2682.5      989.8   0.287   0.483   0.500   0.047
  19.829    1221     2683.6      989.2   0.296   0.472   0.500   0.032
  19.848    1222     2684.7      988.6   0.313   0.473   0.513   0.049
  19.864    1223     2685.8      988.0   0.352   0.455   0.525   0.059
  19.881    1224     2687.0      987.3   0.321   0.504   0.449   0.014
  19.898    1225     2688.3      986.7   0.294   0.498   0.471   0.028
  19.915    1226     2689.5      985.9   0.277   0.481   0.467   0.011
  19.932    1227     2690.7      985.4   0.316   0.475   0.516   0.054
  19.949    1228     2691.8      984.8   0.322   0.465   0.514   0.043
  19.965    1229     2692.9      984.1   0.319   0.452   0.505   0.017
  19.982    1230     2694.1      983.5   0.277   0.471   0.484   0.020
  19.999    1231     2695.3      982.8   0.279   0.469   0.484   0.016
  20.016    1232     2697.0      982.5   0.364   0.560   0.519   0.171
  20.033    1233     2698.4      982.0   0.276   0.496   0.489   0.055
  20.050    1234     2700.0      981.5   0.326   0.546   0.517   0.133
  20.067    1235     2701.3      981.1   0.290   0.525   0.515   0.111
  20.084    1236     2703.1      980.7   0.405   0.554   0.489   0.168
  20.102    1237     2704.8      980.2   0.366   0.553   0.505   0.149
  20.118    1238     2706.6      979.9   0.364   0.564   0.527   0.184
  20.135    1239     2708.0      979.4   0.296   0.525   0.509   0.101
  20.152    1240     2709.4      979.0   0.294   0.525   0.511   0.104
  20.169    1241     2711.0      978.6   0.335   0.556   0.528   0.160
  20.186    1242     2712.8      978.2   0.356   0.565   0.532   0.183
  20.203    1243     2714.5      977.9   0.338   0.572   0.553   0.205
  20.220    1244     2716.4      977.8   0.363   0.590   0.572   0.256
  20.236    1245     2718.3      977.6   0.381   0.578   0.546   0.229
  20.253    1246     2720.1      977.5   0.357   0.608   0.600   0.301
  20.270    1247     2722.2      977.3   0.408   0.599   0.579   0.307
  20.287    1248     2724.0      977.1   0.353   0.576   0.552   0.215
  20.304    1249     2725.8      977.0   0.381   0.592   0.571   0.269
  20.321    1250     2728.0      976.9   0.401   0.595   0.573   0.290
  20.338    1251     2729.7      976.6   0.340   0.575   0.556   0.212
  20.355    1252     2731.7      976.9   0.342   0.625   0.625   0.341
  20.372    1253     2733.5      976.7   0.367   0.580   0.555   0.230
  20.388    1254     2735.5      976.6   0.386   0.596   0.576   0.282
  20.405    1255     2737.5      976.5   0.388   0.605   0.592   0.310
  20.422    1256     2739.5      976.4   0.397   0.580   0.547   0.246
  20.439    1257     2741.5      976.3   0.367   0.602   0.590   0.290
  20.456    1258     2743.8      976.4   0.413   0.632   0.630   0.398
  20.473    1259     2746.1      976.5   0.377   0.632   0.631   0.370
  20.490    1260     2748.4      976.6   0.392   0.616   0.608   0.341
  20.507    1261     2750.9      976.8   0.412   0.632   0.630   0.396
  20.523    1262     2753.1      976.9   0.398   0.628   0.624   0.375
  20.540    1263     2755.4      977.0   0.411   0.623   0.616   0.372
  20.557    1264     2757.6      977.0   0.391   0.621   0.614   0.351
  20.574    1265     2759.7      977.2   0.391   0.623   0.618   0.358
  20.591    1266     2762.1      977.4   0.356   0.615   0.621   0.396
  20.608    1267     2764.3      977.4   0.421   0.601   0.581   0.323
  20.625    1268     2766.7      977.4   0.427   0.610   0.596   0.353
  20.642    1269     2769.2      977.4   0.430   0.613   0.601   0.365
  20.660    1270     2771.8      977.5   0.428   0.627   0.623   0.399
  20.676    1271     2774.6      977.7   0.427   0.632   0.634   0.441
  20.693    1272     2776.9      977.5   0.431   0.591   0.564   0.306
  20.710    1273     2779.2      977.4   0.447   0.598   0.577   0.344
  20.727    1274     2781.7      977.2   0.430   0.617   0.607   0.375
  20.744    1275     2784.0      977.1   0.421   0.591   0.563   0.296
  20.761    1276     2786.2      976.8   0.421   0.565   0.512   0.219
  20.778    1277     2788.1      976.3   0.397   0.557   0.497   0.171
  20.794    1278     2790.2      975.7   0.430   0.542   0.453   0.149
  20.811    1279     2791.6      975.2   0.323   0.523   0.480   0.069
  20.828    1280     2793.4      974.6   0.384   0.549   0.485   0.140
  20.845    1281     2794.6      973.6   0.265   0.469   0.466   0.004
  20.862    1282     2796.2      972.9   0.361   0.521   0.438   0.043
  20.881    1283     2798.1      972.3   0.356   0.555   0.513   0.153
  20.897    1284     2799.4      971.5   0.300   0.499   0.464   0.021
  20.914    1285     2800.9      970.8   0.324   0.514   0.462   0.040
  20.930    1286     2802.3      970.1   0.274   0.481   0.472   0.020
